surveyId,country,spatial_block,matched_v27_f1,v29_f1,delta_f1,true_cardinality,predicted_cardinality
2474778,Denmark,+055:+009,0.4444444444444444,0.42424242424242425,-0.020202020202020166,17,16
2475609,Denmark,+055:+009,0.48,0.5833333333333334,0.10333333333333339,8,16
2479268,Denmark,+054:+009,0.3157894736842105,0.37681159420289856,0.06102212051868805,33,36
2479593,Denmark,+054:+009,0.4166666666666667,0.34782608695652173,-0.06884057971014496,8,15
2482587,France,+044:+006,0.2857142857142857,0.30434782608695654,0.018633540372670843,19,27
2486032,Denmark,+054:+009,0.5263157894736842,0.8,0.27368421052631586,7,8
2491224,Denmark,+055:+009,0.2222222222222222,0.15,-0.07222222222222222,21,19
2491455,Denmark,+055:+009,0.3902439024390244,0.3783783783783784,-0.011865524060646004,15,22
2495117,France,+043:+000,0.6046511627906976,0.4878048780487805,-0.11684628474191716,18,23
2497672,Denmark,+055:+009,0.5531914893617021,0.6122448979591837,0.05905340859748154,25,24
2497890,France,+044:+006,0.1111111111111111,0.1,-0.0111111111111111,12,28
2500314,Denmark,+055:+009,0.3157894736842105,0.375,0.05921052631578949,22,10
2501107,France,+043:+007,0.5,0.36363636363636365,-0.13636363636363635,33,22
2501146,Denmark,+055:+009,0.5882352941176471,0.6428571428571429,0.054621848739495826,14,14
2502304,Denmark,+055:+009,0.4090909090909091,0.4090909090909091,0.0,22,22
2502830,Italy,+042:+015,0.16666666666666666,0.2222222222222222,0.05555555555555555,4,14
2502846,France,+042:+000,0.16666666666666666,0.15,-0.016666666666666663,3,37
2503404,Denmark,+055:+009,0.43478260869565216,0.46808510638297873,0.03330249768732657,23,24
2505392,Denmark,+055:+009,0.35,0.43902439024390244,0.08902439024390246,19,22
2505467,France,+044:+006,0.39344262295081966,0.2857142857142857,-0.10772833723653397,39,24
2508850,Denmark,+055:+009,0.3157894736842105,0.3076923076923077,-0.0080971659919028,19,20
2512509,Denmark,+055:+009,0.21428571428571427,0.2857142857142857,0.07142857142857142,13,8
2514984,Denmark,+055:+009,0.425531914893617,0.5116279069767442,0.08609599208312718,21,22
2515352,Denmark,+055:+009,0.5454545454545454,0.5652173913043478,0.01976284584980237,21,25
2515742,Italy,+040:+013,0.05263157894736842,0.11764705882352941,0.06501547987616099,19,32
2517556,Denmark,+054:+009,0.2222222222222222,0.23809523809523808,0.015873015873015872,19,23
2518066,Denmark,+055:+009,0.358974358974359,0.3888888888888889,0.02991452991452992,20,16
2518812,France,+044:+006,0.18181818181818182,0.17857142857142858,-0.003246753246753248,20,36
2518828,Denmark,+054:+009,0.4,0.5,0.09999999999999998,21,11
2519083,Denmark,+055:+009,0.3404255319148936,0.46153846153846156,0.12111292962356796,22,17
2519372,Denmark,+055:+009,0.21428571428571427,0.17391304347826086,-0.04037267080745341,5,18
2522552,Denmark,+054:+009,0.5945945945945946,0.6060606060606061,0.01146601146601145,18,15
2525056,Denmark,+054:+009,0.3870967741935484,0.5625,0.17540322580645162,15,17
2525582,Denmark,+055:+009,0.2857142857142857,0.2857142857142857,0.0,20,22
2526382,Denmark,+055:+009,0.5,0.5714285714285714,0.0714285714285714,30,19
2532826,Denmark,+055:+009,0.34146341463414637,0.45,0.10853658536585364,15,25
2533166,Slovenia,+046:+013,0.125,0.17543859649122806,0.05043859649122806,17,40
2534086,Denmark,+055:+009,0.2857142857142857,0.2608695652173913,-0.0248447204968944,11,12
2534216,Denmark,+054:+009,0.47058823529411764,0.5,0.02941176470588236,14,26
2535720,Denmark,+054:+009,0.18181818181818182,0.1935483870967742,0.011730205278592365,9,22
2539963,Denmark,+054:+009,0.47619047619047616,0.3076923076923077,-0.16849816849816845,6,20
2547511,Denmark,+055:+009,0.17142857142857143,0.375,0.20357142857142857,15,17
2547711,Denmark,+055:+009,0.45,0.34285714285714286,-0.10714285714285715,21,14
2547932,Denmark,+054:+009,0.5,0.41025641025641024,-0.08974358974358976,25,14
2548680,France,+044:-001,0.6153846153846154,0.7619047619047619,0.14652014652014644,11,10
2548815,France,+046:+006,0.4672897196261682,0.5982905982905983,0.13100087866443005,77,40
2550165,Denmark,+055:+009,0.0,0.0,0.0,7,18
2550194,Denmark,+055:+009,0.42424242424242425,0.4117647058823529,-0.012477718360071333,13,21
2555982,France,+044:+006,0.3181818181818182,0.4074074074074074,0.08922558922558921,20,34
2557557,Denmark,+055:+009,0.5714285714285714,0.65,0.07857142857142863,17,23
2558243,Denmark,+054:+009,0.24390243902439024,0.14285714285714285,-0.10104529616724739,22,20
2559246,France,+044:+006,0.18181818181818182,0.1276595744680851,-0.05415860735009673,7,40
2561252,Denmark,+054:+009,0.38461538461538464,0.38095238095238093,-0.0036630036630037055,10,11
2561564,Denmark,+055:+009,0.3902439024390244,0.3111111111111111,-0.07913279132791329,19,26
2566537,France,+043:+007,0.37209302325581395,0.4888888888888889,0.11679586563307492,17,28
2566701,Denmark,+055:+009,0.32558139534883723,0.36363636363636365,0.038054968287526414,22,22
2568555,Denmark,+054:+009,0.4827586206896552,0.6956521739130435,0.21289355322338827,10,13
2569288,Denmark,+055:+009,0.37037037037037035,0.36363636363636365,-0.006734006734006703,10,23
2570120,Denmark,+054:+009,0.5,0.4117647058823529,-0.08823529411764708,17,17
2570339,France,+042:+000,0.2926829268292683,0.27906976744186046,-0.013613159387407814,20,23
2570472,Denmark,+055:+009,0.2777777777777778,0.32432432432432434,0.04654654654654655,19,18
2571782,Denmark,+055:+009,0.5581395348837209,0.6829268292682927,0.12478729438457181,20,21
2572352,Denmark,+055:+009,0.5555555555555556,0.47058823529411764,-0.08496732026143794,15,19
2573724,Denmark,+055:+009,0.2978723404255319,0.5128205128205128,0.21494817239498087,21,18
2573727,Denmark,+054:+009,0.5,0.5,0.0,9,19
2578360,Denmark,+055:+009,0.5,0.6,0.09999999999999998,17,23
2580375,Germany,+054:+009,0.4375,0.45161290322580644,0.014112903225806439,14,17
2581944,Denmark,+054:+009,0.34146341463414637,0.34146341463414637,0.0,25,16
2583320,Denmark,+055:+009,0.2857142857142857,0.35555555555555557,0.06984126984126987,32,13
2587591,Denmark,+055:+009,0.6153846153846154,0.5,-0.11538461538461542,9,15
2592959,Denmark,+054:+009,0.5185185185185185,0.5925925925925926,0.07407407407407407,13,14
2593425,Denmark,+055:+009,0.6,0.56,-0.039999999999999925,11,14
2593933,Denmark,+055:+009,0.3076923076923077,0.38095238095238093,0.07326007326007322,9,12
2594420,Denmark,+055:+009,0.42105263157894735,0.3333333333333333,-0.08771929824561403,19,17
2598205,Denmark,+054:+009,0.25,0.24,-0.010000000000000009,4,21
2599556,Denmark,+055:+009,0.3157894736842105,0.3333333333333333,0.017543859649122806,15,27
2599978,Denmark,+055:+009,0.5263157894736842,0.47368421052631576,-0.05263157894736842,15,23
2602436,Denmark,+055:+009,0.4888888888888889,0.5128205128205128,0.023931623931623902,17,22
2603312,Denmark,+054:+009,0.07142857142857142,0.2962962962962963,0.22486772486772486,9,18
2604640,Denmark,+054:+009,0.47619047619047616,0.4444444444444444,-0.031746031746031744,7,11
2605637,Denmark,+054:+009,0.21428571428571427,0.18181818181818182,-0.03246753246753245,13,20
2606170,Denmark,+054:+009,0.3111111111111111,0.4,0.0888888888888889,23,22
2606195,Denmark,+055:+009,0.25,0.41379310344827586,0.16379310344827586,12,17
2608242,Denmark,+055:+009,0.4827586206896552,0.358974358974359,-0.12378426171529622,10,29
2614439,France,+046:+006,0.21212121212121213,0.2972972972972973,0.08517608517608519,34,40
2614807,Denmark,+055:+009,0.3888888888888889,0.43243243243243246,0.04354354354354356,16,21
2616698,Denmark,+055:+009,0.5641025641025641,0.5263157894736842,-0.037786774628879916,21,17
2617003,Denmark,+055:+009,0.24390243902439024,0.13636363636363635,-0.10753880266075388,23,21
2620397,Italy,+042:+015,0.0,0.0,0.0,1,17
2620639,Denmark,+055:+009,0.32,0.23529411764705882,-0.08470588235294119,27,24
2620841,Denmark,+054:+009,0.16666666666666666,0.29411764705882354,0.12745098039215688,16,18
2620944,Denmark,+055:+009,0.17391304347826086,0.13793103448275862,-0.035982008995502246,3,26
2621619,Denmark,+055:+009,0.6428571428571429,0.52,-0.12285714285714289,33,17
2621850,France,+044:+006,0.21428571428571427,0.2777777777777778,0.06349206349206352,32,40
2622561,Denmark,+055:+009,0.3870967741935484,0.5,0.11290322580645162,11,17
2623931,Denmark,+054:+009,0.3157894736842105,0.5,0.1842105263157895,5,11
2624723,Denmark,+055:+009,0.43478260869565216,0.45,0.01521739130434785,23,17
2625533,France,+044:-001,0.4,0.42857142857142855,0.028571428571428525,19,23
2627633,France,+044:+006,0.2222222222222222,0.1951219512195122,-0.027100271002710008,12,29
2629251,France,+043:+000,0.5882352941176471,0.3783783783783784,-0.20985691573926868,11,26
2629716,Denmark,+055:+009,0.5777777777777777,0.4,-0.1777777777777777,21,19
2630170,France,+044:-001,0.16666666666666666,0.32,0.15333333333333335,7,18
2630590,Italy,+037:+013,0.0,0.0,0.0,4,15
2630932,Denmark,+055:+009,0.5357142857142857,0.5384615384615384,0.0027472527472527375,32,20
2633489,Denmark,+055:+009,0.3157894736842105,0.41025641025641024,0.09446693657219973,21,18
2634813,Denmark,+055:+009,0.4583333333333333,0.3,-0.15833333333333333,25,15
2634881,France,+043:+007,0.3333333333333333,0.6190476190476191,0.28571428571428575,19,23
2638003,Denmark,+055:+009,0.5142857142857142,0.7428571428571429,0.22857142857142865,19,16
2638240,Denmark,+055:+009,0.5555555555555556,0.5454545454545454,-0.010101010101010166,13,20
2638825,Austria,+046:+013,0.4358974358974359,0.4835164835164835,0.047619047619047616,51,40
2640969,France,+042:+000,0.3448275862068966,0.41379310344827586,0.06896551724137928,9,20
2642412,Denmark,+055:+009,0.34146341463414637,0.35,0.00853658536585361,18,22
2642894,Denmark,+054:+009,0.14814814814814814,0.12903225806451613,-0.019115890083632014,7,24
2643835,Denmark,+055:+009,0.46511627906976744,0.43243243243243246,-0.03268384663733498,15,22
2644144,Denmark,+055:+009,0.5531914893617021,0.391304347826087,-0.16188714153561518,23,23
2644179,Denmark,+055:+009,0.21621621621621623,0.5517241379310345,0.33550792171481825,14,15
2645060,Denmark,+054:+009,0.56,0.47619047619047616,-0.08380952380952389,11,10
2645737,France,+044:-001,0.4166666666666667,0.5454545454545454,0.12878787878787873,8,14
2647518,Denmark,+054:+009,0.18181818181818182,0.22857142857142856,0.04675324675324674,12,23
2648275,Denmark,+055:+009,0.11428571428571428,0.1111111111111111,-0.003174603174603177,13,23
2652622,France,+048:+002,0.3333333333333333,0.4375,0.10416666666666669,16,16
2653569,Denmark,+054:+009,0.4,0.5,0.09999999999999998,4,12
2655510,Denmark,+055:+009,0.17391304347826086,0.16666666666666666,-0.007246376811594207,3,9
2657839,Denmark,+055:+009,0.23529411764705882,0.41379310344827586,0.17849898580121704,15,14
2657985,Denmark,+055:+009,0.4864864864864865,0.5333333333333333,0.04684684684684681,17,13
2660284,Denmark,+055:+009,0.45714285714285713,0.2857142857142857,-0.17142857142857143,16,19
2660497,Denmark,+054:+009,0.4,0.5,0.09999999999999998,6,14
2662007,Denmark,+055:+009,0.2222222222222222,0.2222222222222222,0.0,6,21
2662562,France,+043:+007,0.23076923076923078,0.2716049382716049,0.04083570750237414,57,24
2662884,Denmark,+055:+009,0.6857142857142857,0.5333333333333333,-0.1523809523809524,19,11
2663908,Denmark,+055:+009,0.41379310344827586,0.3870967741935484,-0.02669632925472748,10,21
2664874,Denmark,+055:+009,0.6206896551724138,0.6956521739130435,0.07496251874062965,11,12
2664994,Denmark,+054:+009,0.36363636363636365,0.3157894736842105,-0.04784688995215314,8,11
2666712,France,+044:+006,0.10810810810810811,0.08333333333333333,-0.024774774774774785,12,36
2667299,Poland,+054:+017,0.13333333333333333,0.12121212121212122,-0.012121212121212116,9,24
2667516,Italy,+042:+015,0.0,0.0,0.0,3,17
2670073,Denmark,+055:+009,0.3125,0.37037037037037035,0.05787037037037035,10,17
2670444,Denmark,+054:+009,0.35294117647058826,0.30303030303030304,-0.04991087344028522,12,21
2673938,France,+046:+006,0.6129032258064516,0.7777777777777778,0.16487455197132617,32,40
2674792,Poland,+054:+017,0.3225806451612903,0.1875,-0.1350806451612903,14,18
2677384,Denmark,+055:+009,0.41025641025641024,0.5,0.08974358974358976,12,20
2678611,Denmark,+055:+009,0.13953488372093023,0.13043478260869565,-0.009100101112234582,23,23
2682038,France,+044:+006,0.25,0.14814814814814814,-0.10185185185185186,25,29
2684062,Denmark,+055:+009,0.5283018867924528,0.6122448979591837,0.08394301116673086,27,22
2686477,Denmark,+054:+009,0.3333333333333333,0.27586206896551724,-0.05747126436781608,10,19
2687451,France,+044:+006,0.53125,0.6153846153846154,0.08413461538461542,37,28
2690003,Italy,+042:+015,0.26666666666666666,0.3333333333333333,0.06666666666666665,11,19
2690681,Denmark,+055:+009,0.6060606060606061,0.5,-0.10606060606060608,15,13
2695068,Denmark,+054:+009,0.13333333333333333,0.09523809523809523,-0.0380952380952381,22,20
2698130,France,+046:+006,0.47058823529411764,0.5357142857142857,0.06512605042016806,24,32
2701796,France,+044:-001,0.4166666666666667,0.631578947368421,0.21491228070175433,6,13
2702221,Denmark,+055:+009,0.4507042253521127,0.40625,-0.044454225352112686,45,19
2703395,Italy,+042:+015,0.21052631578947367,0.21052631578947367,0.0,18,20
2707310,Denmark,+055:+009,0.46511627906976744,0.5294117647058824,0.06429548563611492,24,10
2708343,Poland,+054:+017,0.23529411764705882,0.5,0.2647058823529412,13,11
2710546,Denmark,+055:+009,0.3684210526315789,0.32432432432432434,-0.044096728307254585,25,12
2713581,Denmark,+055:+009,0.5714285714285714,0.7058823529411765,0.13445378151260512,7,10
2715995,Denmark,+055:+009,0.48484848484848486,0.3076923076923077,-0.17715617715617715,17,9
2718210,Denmark,+054:+009,0.4,0.3076923076923077,-0.09230769230769231,31,8
2720401,Denmark,+055:+009,0.3111111111111111,0.4186046511627907,0.1074935400516796,21,22
2720422,Denmark,+054:+009,0.08,0.09523809523809523,0.015238095238095231,3,18
2721999,Denmark,+054:+009,0.3684210526315789,0.5,0.13157894736842107,14,18
2722007,Poland,+054:+017,0.4186046511627907,0.22641509433962265,-0.19218955682316807,20,33
2722494,Italy,+044:+011,0.21212121212121213,0.4166666666666667,0.20454545454545456,41,31
2723861,Denmark,+055:+009,0.5,0.6666666666666666,0.16666666666666663,7,8
2724418,France,+044:-001,0.5,0.6666666666666666,0.16666666666666663,7,14
2724819,Slovenia,+046:+013,0.41025641025641024,0.25,-0.16025641025641024,17,15
2726294,France,+044:+006,0.24615384615384617,0.2028985507246377,-0.043255295429208473,43,26
2731034,Denmark,+054:+009,0.46153846153846156,0.48,0.018461538461538418,7,18
2731727,Denmark,+055:+009,0.4444444444444444,0.6,0.15555555555555556,12,8
2732523,France,+046:+006,0.4675324675324675,0.6363636363636364,0.16883116883116883,52,36
2734618,Denmark,+055:+009,0.6666666666666666,0.631578947368421,-0.03508771929824561,10,9
2736065,Denmark,+054:+009,0.3448275862068966,0.35714285714285715,0.012315270935960576,11,17
2736614,France,+044:-001,0.56,0.72,0.15999999999999992,10,15
2738074,Denmark,+055:+009,0.38095238095238093,0.3111111111111111,-0.06984126984126982,22,23
2740323,Denmark,+055:+009,0.24242424242424243,0.30303030303030304,0.06060606060606061,16,17
2741862,Denmark,+055:+009,0.46153846153846156,0.3333333333333333,-0.12820512820512825,12,12
2743700,Denmark,+055:+009,0.47058823529411764,0.4,-0.07058823529411762,13,22
2744393,France,+044:+006,0.32727272727272727,0.39436619718309857,0.0670934699103713,32,39
2749031,Italy,+042:+015,0.07142857142857142,0.07142857142857142,0.0,9,19
2754206,Denmark,+055:+009,0.3333333333333333,0.46153846153846156,0.12820512820512825,21,18
2755542,Denmark,+055:+009,0.38095238095238093,0.5116279069767442,0.13067552602436328,19,24
2756336,Denmark,+054:+009,0.4375,0.30303030303030304,-0.13446969696969696,11,22
2757432,Denmark,+054:+009,0.5333333333333333,0.5384615384615384,0.00512820512820511,13,13
2758812,Denmark,+055:+009,0.3333333333333333,0.3783783783783784,0.045045045045045085,13,24
2760464,Denmark,+055:+009,0.45714285714285713,0.5161290322580645,0.05898617511520737,14,17
2760968,Denmark,+055:+009,0.4878048780487805,0.43243243243243246,-0.05537244561634802,24,13
2762972,Denmark,+055:+009,0.4,0.3076923076923077,-0.09230769230769231,18,21
2764053,Denmark,+055:+009,0.16666666666666666,0.375,0.20833333333333334,8,8
2764311,France,+044:-001,0.4,0.5882352941176471,0.18823529411764706,5,12
2765352,France,+042:+000,0.4166666666666667,0.37037037037037035,-0.046296296296296335,28,26
2765989,Denmark,+055:+009,0.36363636363636365,0.3333333333333333,-0.03030303030303033,16,14
2767906,Denmark,+055:+009,0.12903225806451613,0.32,0.19096774193548388,9,16
2768509,Denmark,+055:+009,0.4782608695652174,0.3157894736842105,-0.1624713958810069,22,16
2769878,Denmark,+055:+009,0.45161290322580644,0.5714285714285714,0.11981566820276496,12,16
2770065,Denmark,+054:+009,0.2857142857142857,0.44,0.1542857142857143,27,23
2770306,Italy,+042:+015,0.17647058823529413,0.30303030303030304,0.1265597147950089,15,18
2771366,France,+043:+007,0.18181818181818182,0.13953488372093023,-0.04228329809725159,14,29
2771675,Denmark,+054:+009,0.3,0.23529411764705882,-0.06470588235294117,6,11
2772151,Denmark,+054:+009,0.3125,0.3333333333333333,0.020833333333333315,14,22
2772365,Denmark,+055:+009,0.36363636363636365,0.17777777777777778,-0.18585858585858586,30,15
2772513,Denmark,+055:+009,0.5454545454545454,0.782608695652174,0.23715415019762853,12,11
2772693,Denmark,+055:+009,0.17647058823529413,0.23076923076923078,0.05429864253393665,13,13
2774116,Denmark,+055:+009,0.45161290322580644,0.5,0.04838709677419356,12,20
2775981,Denmark,+055:+009,0.45454545454545453,0.37209302325581395,-0.08245243128964058,24,19
2776061,Denmark,+054:+009,0.0,0.2,0.2,9,21
2779172,Denmark,+055:+009,0.125,0.24242424242424243,0.11742424242424243,15,18
2779549,France,+044:+000,0.34285714285714286,0.2702702702702703,-0.07258687258687258,9,28
2780986,Denmark,+055:+009,0.2727272727272727,0.47619047619047616,0.20346320346320346,21,21
2782315,France,+044:+006,0.0975609756097561,0.0,-0.0975609756097561,11,35
2787611,Denmark,+054:+009,0.35714285714285715,0.46153846153846156,0.10439560439560441,9,17
2787839,Denmark,+055:+009,0.0,0.0,0.0,5,25
2788414,Denmark,+055:+009,0.1875,0.2,0.012500000000000011,14,16
2788455,Denmark,+055:+009,0.391304347826087,0.36,-0.03130434782608699,25,25
2789303,Denmark,+055:+009,0.35294117647058826,0.18181818181818182,-0.17112299465240643,26,18
2793801,Denmark,+054:+009,0.2857142857142857,0.32,0.03428571428571431,13,12
2795972,Denmark,+055:+009,0.5098039215686274,0.5306122448979592,0.0208083233293318,29,20
